,Year,DistrictName,EstTotalAcres,GeneralCause,County,Population_Estimate
5428,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5429,2012,Southwest Oregon,0.01,Recreation,JACKSON,205939
5430,2012,Southwest Oregon,0.01,Lightning,JACKSON,205939
5431,2012,Southwest Oregon,0.1,Lightning,JACKSON,205939
5432,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5433,2012,Southwest Oregon,0.1,Lightning,JACKSON,205939
5434,2012,Southwest Oregon,0.5,Recreation,JACKSON,205939
5435,2012,Southwest Oregon,3.0,Equipment Use,JACKSON,205939
5436,2012,Southwest Oregon,0.5,Recreation,JACKSON,205939
5437,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5438,2012,Southwest Oregon,0.5,Debris Burning,JACKSON,205939
5439,2012,Southwest Oregon,0.25,Debris Burning,JACKSON,205939
5440,2012,Southwest Oregon,0.1,Smoking,JACKSON,205939
5441,2012,Southwest Oregon,0.1,Smoking,JACKSON,205939
5442,2012,Southwest Oregon,0.5,Smoking,JACKSON,205939
5443,2012,Southwest Oregon,0.25,Debris Burning,JACKSON,205939
5444,2012,Southwest Oregon,3.2,Equipment Use,JACKSON,205939
5445,2012,Southwest Oregon,0.5,Equipment Use,JACKSON,205939
5446,2012,Southwest Oregon,2.5,Equipment Use,JACKSON,205939
5447,2012,Southwest Oregon,0.25,Debris Burning,JACKSON,205939
5448,2012,Southwest Oregon,1.0,Debris Burning,JACKSON,205939
5449,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5450,2012,Southwest Oregon,0.1,Miscellaneous,JACKSON,205939
5451,2012,Southwest Oregon,0.01,Lightning,JACKSON,205939
5452,2012,Southwest Oregon,0.01,Recreation,JACKSON,205939
5453,2012,Southwest Oregon,0.2,Miscellaneous,JACKSON,205939
5454,2012,Southwest Oregon,32.0,Smoking,JACKSON,205939
5455,2012,Southwest Oregon,0.25,Debris Burning,JACKSON,205939
5456,2012,Southwest Oregon,0.1,Recreation,JACKSON,205939
5457,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5458,2012,Southwest Oregon,0.25,Recreation,JACKSON,205939
5459,2012,Southwest Oregon,0.1,Equipment Use,JACKSON,205939
5460,2012,Southwest Oregon,1.06,Recreation,JACKSON,205939
5461,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5462,2012,Southwest Oregon,0.17,Equipment Use,JACKSON,205939
5463,2012,Southwest Oregon,0.06,Equipment Use,JACKSON,205939
5464,2012,Southwest Oregon,0.01,Recreation,JACKSON,205939
5465,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5466,2012,Southwest Oregon,0.01,Lightning,JACKSON,205939
5467,2012,Southwest Oregon,1.0,Debris Burning,JACKSON,205939
5468,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5469,2012,Southwest Oregon,0.1,Debris Burning,JACKSON,205939
5470,2012,Southwest Oregon,0.1,Equipment Use,JACKSON,205939
5471,2012,Southwest Oregon,0.75,Miscellaneous,JACKSON,205939
5472,2012,Southwest Oregon,0.1,Debris Burning,JACKSON,205939
5473,2012,Southwest Oregon,0.01,Lightning,JACKSON,205939
5474,2012,Southwest Oregon,0.25,Miscellaneous,JACKSON,205939
5475,2012,Southwest Oregon,0.01,Equipment Use,JACKSON,205939
5476,2012,Southwest Oregon,1.07,Equipment Use,JACKSON,205939
5477,2012,Southwest Oregon,0.01,Recreation,JACKSON,205939
5478,2018,Central Oregon,42.0,Lightning,GRANT,7169
5479,2018,Central Oregon,1.23,Miscellaneous,GRANT,7169
5480,2018,Central Oregon,0.1,Lightning,GRANT,7169
5481,2018,Central Oregon,20.07,Equipment Use,GRANT,7169
5482,2018,Central Oregon,0.1,Lightning,GRANT,7169
5483,2018,Central Oregon,26.1,Equipment Use,GRANT,7169
5484,2018,Central Oregon,0.1,Lightning,GRANT,7169
5485,2018,Central Oregon,0.1,Lightning,GRANT,7169
5486,2018,Central Oregon,1.4,Debris Burning,GRANT,7169
5487,2018,Central Oregon,950.0,Lightning,GRANT,7169
5488,2018,Central Oregon,0.25,Miscellaneous,GRANT,7169
5489,2018,Central Oregon,3.0,Debris Burning,GRANT,7169
5490,2018,Central Oregon,0.1,Lightning,GRANT,7169
5491,2018,Central Oregon,0.5,Lightning,GRANT,7169
5492,2018,Central Oregon,0.1,Equipment Use,GRANT,7169
5493,2018,Central Oregon,0.1,Lightning,GRANT,7169
5494,2018,Central Oregon,0.1,Debris Burning,GRANT,7169
5495,2018,Central Oregon,3.15,Debris Burning,GRANT,7169
5496,2018,Central Oregon,0.1,Miscellaneous,GRANT,7169
5497,2018,Central Oregon,0.1,Lightning,GRANT,7169
5498,2018,Central Oregon,30.08,Equipment Use,GRANT,7169
5499,2018,Central Oregon,0.1,Lightning,GRANT,7169
5500,2018,Central Oregon,0.5,Miscellaneous,GRANT,7169
5501,2018,Central Oregon,0.1,Lightning,GRANT,7169
5502,2018,Central Oregon,7.2,Equipment Use,GRANT,7169
5503,2018,Central Oregon,0.1,Recreation,GRANT,7169
5504,2018,Central Oregon,0.25,Miscellaneous,GRANT,7169
5505,2014,North Cascade,0.25,Debris Burning,MARION,324473
5506,2014,North Cascade,0.01,Equipment Use,MARION,324473
5507,2014,North Cascade,8.6,Debris Burning,MARION,324473
5508,2014,North Cascade,1.0,Miscellaneous,MARION,324473
5509,2014,North Cascade,1.8,Recreation,MARION,324473
5510,2014,North Cascade,2.0,Debris Burning,MARION,324473
5511,2014,North Cascade,0.01,Recreation,MARION,324473
5512,2014,North Cascade,0.02,Debris Burning,MARION,324473
5513,2014,North Cascade,330.0,Debris Burning,MARION,324473
5514,2014,North Cascade,0.5,Lightning,MARION,324473
5515,2014,North Cascade,0.02,Equipment Use,MARION,324473
5516,2014,North Cascade,0.05,Equipment Use,MARION,324473
5517,2014,North Cascade,0.25,Recreation,MARION,324473
5518,2014,North Cascade,0.05,Debris Burning,MARION,324473
5519,2014,North Cascade,6.2,Debris Burning,MARION,324473
5520,2015,Southwest Oregon,0.01,Smoking,JOSEPHINE,84606
5521,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5522,2015,Southwest Oregon,58.0,Miscellaneous,JOSEPHINE,84606
5523,2015,Southwest Oregon,0.2,Debris Burning,JOSEPHINE,84606
5524,2015,Southwest Oregon,0.2,Smoking,JOSEPHINE,84606
5525,2015,Southwest Oregon,0.01,Debris Burning,JOSEPHINE,84606
5526,2015,Southwest Oregon,0.03,Equipment Use,JOSEPHINE,84606
5527,2015,Southwest Oregon,0.01,Lightning,JOSEPHINE,84606
5528,2015,Southwest Oregon,0.1,Lightning,JOSEPHINE,84606
5529,2015,Southwest Oregon,5.1,Equipment Use,JOSEPHINE,84606
5530,2015,Southwest Oregon,0.1,Smoking,JOSEPHINE,84606
5531,2015,Southwest Oregon,0.01,Recreation,JOSEPHINE,84606
5532,2015,Southwest Oregon,0.01,Recreation,JOSEPHINE,84606
5533,2015,Southwest Oregon,0.01,Miscellaneous,JOSEPHINE,84606
5534,2015,Southwest Oregon,0.1,Debris Burning,JOSEPHINE,84606
5535,2015,Southwest Oregon,0.01,Lightning,JOSEPHINE,84606
5536,2015,Southwest Oregon,1.0,Smoking,JOSEPHINE,84606
5537,2015,Southwest Oregon,0.01,Lightning,JOSEPHINE,84606
5538,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5539,2015,Southwest Oregon,0.2,Miscellaneous,JOSEPHINE,84606
5540,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5541,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5542,2015,Southwest Oregon,2.0,Recreation,JOSEPHINE,84606
5543,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5544,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5545,2015,Southwest Oregon,0.1,Miscellaneous,JOSEPHINE,84606
5546,2015,Southwest Oregon,0.1,Recreation,JOSEPHINE,84606
5547,2015,Southwest Oregon,0.01,Smoking,JOSEPHINE,84606
5548,2015,Southwest Oregon,3.0,Arson,JOSEPHINE,84606
5549,2015,Southwest Oregon,0.01,Miscellaneous,JOSEPHINE,84606
5550,2015,Southwest Oregon,0.34,Equipment Use,JOSEPHINE,84606
5551,2015,Southwest Oregon,0.1,Lightning,JOSEPHINE,84606
5552,2015,Southwest Oregon,0.1,Equipment Use,JOSEPHINE,84606
5553,2015,Southwest Oregon,1.0,Recreation,JOSEPHINE,84606
5554,2015,Southwest Oregon,0.25,Debris Burning,JOSEPHINE,84606
5555,2015,Southwest Oregon,1.75,Equipment Use,JOSEPHINE,84606
5556,2015,Southwest Oregon,0.01,Miscellaneous,JOSEPHINE,84606
5557,2015,Southwest Oregon,0.01,Juveniles,JOSEPHINE,84606
5558,2015,Southwest Oregon,0.1,Recreation,JOSEPHINE,84606
5559,2015,Southwest Oregon,4.0,Debris Burning,JOSEPHINE,84606
5560,2015,Southwest Oregon,1.0,Lightning,JOSEPHINE,84606
5561,2015,Southwest Oregon,0.25,Equipment Use,JOSEPHINE,84606
5562,2015,Southwest Oregon,0.01,Smoking,JOSEPHINE,84606
5563,2015,Southwest Oregon,0.01,Miscellaneous,JOSEPHINE,84606
5564,2015,Southwest Oregon,0.1,Equipment Use,JOSEPHINE,84606
5565,2015,Southwest Oregon,0.01,Lightning,JOSEPHINE,84606
5566,2015,Southwest Oregon,0.01,Arson,JOSEPHINE,84606
5567,2015,Southwest Oregon,0.01,Recreation,JOSEPHINE,84606
5568,2015,Southwest Oregon,1.6,Lightning,JOSEPHINE,84606
5569,2015,Southwest Oregon,0.2,Equipment Use,JOSEPHINE,84606
5570,2015,Southwest Oregon,0.01,Arson,JOSEPHINE,84606
5571,2015,Southwest Oregon,0.1,Smoking,JOSEPHINE,84606
5572,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5573,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5574,2015,Southwest Oregon,1.0,Miscellaneous,JOSEPHINE,84606
5575,2015,Southwest Oregon,12.0,Debris Burning,JOSEPHINE,84606
5576,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5577,2015,Southwest Oregon,0.01,Juveniles,JOSEPHINE,84606
5578,2015,Southwest Oregon,0.01,Smoking,JOSEPHINE,84606
5579,2015,Southwest Oregon,0.6,Miscellaneous,JOSEPHINE,84606
5580,2015,Southwest Oregon,0.25,Debris Burning,JOSEPHINE,84606
5581,2015,Southwest Oregon,1.0,Debris Burning,JOSEPHINE,84606
5582,2015,Southwest Oregon,2.0,Smoking,JOSEPHINE,84606
5583,2015,Southwest Oregon,0.02,Equipment Use,JOSEPHINE,84606
5584,2015,Southwest Oregon,7.0,Lightning,JOSEPHINE,84606
5585,2015,Southwest Oregon,0.01,Smoking,JOSEPHINE,84606
5586,2015,Southwest Oregon,0.01,Recreation,JOSEPHINE,84606
5587,2015,Southwest Oregon,7.8,Equipment Use,JOSEPHINE,84606
5588,2015,Southwest Oregon,0.01,Debris Burning,JOSEPHINE,84606
5589,2015,Southwest Oregon,0.1,Equipment Use,JOSEPHINE,84606
5590,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5591,2015,Southwest Oregon,0.37,Smoking,JOSEPHINE,84606
5592,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5593,2015,Southwest Oregon,0.5,Debris Burning,JOSEPHINE,84606
5594,2015,Southwest Oregon,0.01,Juveniles,JOSEPHINE,84606
5595,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5596,2015,Southwest Oregon,0.25,Lightning,JOSEPHINE,84606
5597,2015,Southwest Oregon,0.1,Lightning,JOSEPHINE,84606
5598,2015,Southwest Oregon,0.02,Equipment Use,JOSEPHINE,84606
5599,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5600,2015,Southwest Oregon,0.01,Miscellaneous,JOSEPHINE,84606
5601,2015,Southwest Oregon,0.01,Recreation,JOSEPHINE,84606
5602,2015,Southwest Oregon,0.02,Equipment Use,JOSEPHINE,84606
5603,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5604,2015,Southwest Oregon,0.01,Debris Burning,JOSEPHINE,84606
5605,2015,Southwest Oregon,0.1,Recreation,JOSEPHINE,84606
5606,2015,Southwest Oregon,1.6,Equipment Use,JOSEPHINE,84606
5607,2015,Southwest Oregon,7.0,Lightning,JOSEPHINE,84606
5608,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5609,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5610,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5611,2015,Southwest Oregon,0.25,Lightning,JOSEPHINE,84606
5612,2015,Southwest Oregon,0.25,Recreation,JOSEPHINE,84606
5613,2015,Southwest Oregon,1.2,Recreation,JOSEPHINE,84606
5614,2015,Southwest Oregon,0.01,Lightning,JOSEPHINE,84606
5615,2015,Southwest Oregon,11.0,Debris Burning,JOSEPHINE,84606
5616,2015,Southwest Oregon,0.5,Debris Burning,JOSEPHINE,84606
5617,2015,Southwest Oregon,0.1,Equipment Use,JOSEPHINE,84606
5618,2015,Southwest Oregon,0.45,Equipment Use,JOSEPHINE,84606
5619,2015,Southwest Oregon,0.01,Debris Burning,JOSEPHINE,84606
5620,2015,Southwest Oregon,0.01,Equipment Use,JOSEPHINE,84606
5621,2015,Southwest Oregon,0.06,Miscellaneous,JOSEPHINE,84606
5622,2020,Western Lane,1.29,Equipment Use,LANE,382986
5623,2020,Western Lane,0.01,Equipment Use,LANE,382986
5624,2020,Western Lane,0.01,Equipment Use,LANE,382986
5625,2020,Western Lane,0.1,Equipment Use,LANE,382986
5626,2020,South Cascade,0.01,Equipment Use,LANE,382986
5627,2020,Western Lane,0.01,Smoking,LANE,382986
5628,2020,Western Lane,0.01,Debris Burning,LANE,382986
5629,2020,Western Lane,2.25,Arson,LANE,382986
5630,2020,South Cascade,0.01,Lightning,LANE,382986
5631,2020,Western Lane,0.01,Debris Burning,LANE,382986
5632,2020,Western Lane,0.01,Smoking,LANE,382986
5633,2020,Western Lane,0.01,Recreation,LANE,382986
5634,2020,South Cascade,1.0,Debris Burning,LANE,382986
5635,2020,Western Lane,0.01,Equipment Use,LANE,382986
5636,2020,Western Lane,0.01,Miscellaneous,LANE,382986
5637,2020,Western Lane,1.38,Debris Burning,LANE,382986
5638,2020,South Cascade,0.35,Recreation,LANE,382986
5639,2020,West Oregon,0.3,Equipment Use,LANE,382986
5640,2020,Western Lane,0.1,Equipment Use,LANE,382986
5641,2020,South Cascade,0.5,Miscellaneous,LANE,382986
5642,2020,Western Lane,0.54,Miscellaneous,LANE,382986
5643,2020,Western Lane,0.2,Equipment Use,LANE,382986
5644,2020,South Cascade,0.1,Equipment Use,LANE,382986
5645,2020,Western Lane,0.15,Lightning,LANE,382986
5646,2020,Western Lane,0.01,Equipment Use,LANE,382986
5647,2020,Western Lane,0.01,Debris Burning,LANE,382986
5648,2020,Western Lane,0.25,Equipment Use,LANE,382986
5649,2020,Western Lane,0.01,Equipment Use,LANE,382986
5650,2020,South Cascade,0.1,Lightning,LANE,382986
5651,2020,Western Lane,0.05,Equipment Use,LANE,382986
5652,2020,South Cascade,0.01,Recreation,LANE,382986
5653,2020,South Cascade,0.5,Miscellaneous,LANE,382986
5654,2020,Western Lane,0.25,Equipment Use,LANE,382986
5655,2020,Western Lane,0.08,Miscellaneous,LANE,382986
5656,2020,Western Lane,0.1,Juveniles,LANE,382986
5657,2020,South Cascade,0.1,Lightning,LANE,382986
5658,2020,Western Lane,0.22,Equipment Use,LANE,382986
5659,2020,South Cascade,0.15,Recreation,LANE,382986
5660,2020,Western Lane,0.78,Equipment Use,LANE,382986
5661,2020,Western Lane,0.01,Debris Burning,LANE,382986
5662,2020,Western Lane,0.01,Equipment Use,LANE,382986
5663,2020,South Cascade,0.1,Recreation,LANE,382986
5664,2020,Western Lane,0.01,Lightning,LANE,382986
5665,2020,South Cascade,0.1,Debris Burning,LANE,382986
5666,2020,Western Lane,0.1,Equipment Use,LANE,382986
5667,2020,Western Lane,0.01,Miscellaneous,LANE,382986
5668,2020,South Cascade,0.25,Miscellaneous,LANE,382986
5669,2020,Western Lane,0.1,Recreation,LANE,382986
5670,2020,South Cascade,0.01,Miscellaneous,LANE,382986
5671,2020,Western Lane,0.02,Arson,LANE,382986
5672,2020,Western Lane,0.12,Arson,LANE,382986
5673,2020,Western Lane,0.08,Debris Burning,LANE,382986
5674,2020,South Cascade,0.1,Lightning,LANE,382986
5675,2020,Western Lane,0.01,Recreation,LANE,382986
5676,2020,Western Lane,11.65,Miscellaneous,LANE,382986
5677,2020,Western Lane,3.69,Equipment Use,LANE,382986
5678,2020,Western Lane,0.01,Equipment Use,LANE,382986
5679,2020,Western Lane,307.0,Arson,LANE,382986
5680,2020,Western Lane,0.02,Equipment Use,LANE,382986
5681,2020,South Cascade,173393.0,Under Invest,LANE,382986
5682,2020,Western Lane,5.5,Debris Burning,LANE,382986
5683,2020,South Cascade,0.1,Smoking,LANE,382986
5684,2020,Western Lane,0.16,Debris Burning,LANE,382986
5685,2020,Western Lane,1.58,Equipment Use,LANE,382986
5686,2020,Western Lane,0.24,Miscellaneous,LANE,382986
5687,2020,Western Lane,4.08,Under Invest,LANE,382986
5688,2020,South Cascade,0.1,Debris Burning,LANE,382986
5689,2020,South Cascade,0.1,Miscellaneous,LANE,382986
5690,2020,South Cascade,0.01,Equipment Use,LANE,382986
5691,2020,Western Lane,0.01,Lightning,LANE,382986
5692,2020,Western Lane,0.01,Equipment Use,LANE,382986
5693,2020,Western Lane,17.52,Equipment Use,LANE,382986
5694,2020,Western Lane,0.71,Equipment Use,LANE,382986
5695,2020,Western Lane,1.1,Equipment Use,LANE,382986
5696,2014,Coos - CFPA,0.01,Equipment Use,COOS,62403
5697,2014,Coos - CFPA,0.15,Debris Burning,COOS,62403
5698,2014,Coos - CFPA,0.01,Miscellaneous,COOS,62403
5699,2014,Coos - CFPA,0.4,Debris Burning,COOS,62403
5700,2014,Coos - CFPA,0.1,Recreation,COOS,62403
5701,2014,Coos - CFPA,0.01,Equipment Use,COOS,62403
5702,2014,Coos - CFPA,0.01,Miscellaneous,COOS,62403
5703,2014,Coos - CFPA,0.19,Equipment Use,COOS,62403
5704,2014,Coos - CFPA,0.01,Debris Burning,COOS,62403
5705,2014,Coos - CFPA,0.01,Smoking,COOS,62403
5706,2014,Coos - CFPA,0.1,Debris Burning,COOS,62403
5707,2014,Coos - CFPA,9.0,Debris Burning,COOS,62403
5708,2014,Coos - CFPA,549.0,Debris Burning,COOS,62403
5709,2014,Coos - CFPA,0.25,Equipment Use,COOS,62403
5710,2014,Coos - CFPA,0.03,Equipment Use,COOS,62403
5711,2014,Coos - CFPA,0.01,Miscellaneous,COOS,62403
5712,2014,Coos - CFPA,0.25,Equipment Use,COOS,62403
5713,2014,Coos - CFPA,0.01,Recreation,COOS,62403
5714,2014,Coos - CFPA,1.87,Debris Burning,COOS,62403
5715,2014,Coos - CFPA,0.01,Equipment Use,COOS,62403
5716,2014,Coos - CFPA,0.01,Smoking,COOS,62403
5717,2014,Coos - CFPA,0.21,Juveniles,COOS,62403
5718,2014,Coos - CFPA,0.01,Juveniles,COOS,62403
5719,2014,Coos - CFPA,0.01,Miscellaneous,COOS,62403
5720,2014,Coos - CFPA,0.25,Debris Burning,COOS,62403
5721,2014,Coos - CFPA,0.01,Recreation,COOS,62403
5722,2014,Coos - CFPA,0.01,Debris Burning,COOS,62403
5723,2014,Coos - CFPA,0.02,Miscellaneous,COOS,62403
5724,2014,Coos - CFPA,0.25,Debris Burning,COOS,62403
5725,2014,Coos - CFPA,0.01,Miscellaneous,COOS,62403
5726,2014,Coos - CFPA,0.01,Debris Burning,COOS,62403
5727,2014,Coos - CFPA,0.01,Equipment Use,COOS,62403
5728,2014,Coos - CFPA,0.05,Equipment Use,COOS,62403
5729,2014,Coos - CFPA,0.02,Equipment Use,COOS,62403
5730,2014,Coos - CFPA,33.0,Debris Burning,COOS,62403
5731,2014,Coos - CFPA,0.02,Debris Burning,COOS,62403
5732,2014,Coos - CFPA,0.01,Miscellaneous,COOS,62403
5733,2014,Coos - CFPA,0.25,Debris Burning,COOS,62403
5734,2014,Coos - CFPA,0.01,Miscellaneous,COOS,62403
5735,2011,Central Oregon,0.3,Recreation,CROOK,20640
5736,2011,Central Oregon,15.0,Debris Burning,CROOK,20640
5737,2011,Central Oregon,29.0,Lightning,CROOK,20640
5738,2011,Central Oregon,0.1,Lightning,CROOK,20640
5739,2011,Central Oregon,0.1,Lightning,CROOK,20640
5740,2011,Central Oregon,30.8,Debris Burning,CROOK,20640
5741,2011,Central Oregon,47.2,Lightning,CROOK,20640
5742,2011,Central Oregon,10.5,Debris Burning,CROOK,20640
5743,2011,Central Oregon,0.1,Lightning,CROOK,20640
5744,2011,Central Oregon,0.1,Lightning,CROOK,20640
5745,2011,Central Oregon,0.1,Lightning,CROOK,20640
5746,2011,Central Oregon,0.3,Lightning,CROOK,20640
5747,2011,Central Oregon,0.25,Debris Burning,CROOK,20640
5748,2011,Central Oregon,0.2,Lightning,CROOK,20640
5749,2011,Central Oregon,134.0,Lightning,CROOK,20640
5750,2011,Central Oregon,0.1,Lightning,CROOK,20640
5751,2020,Central Oregon,17404.9,Lightning,WASCO,26403
5752,2020,Central Oregon,14.0,Recreation,WASCO,26403
5753,2020,Central Oregon,2.0,Equipment Use,WASCO,26403
5754,2020,Central Oregon,0.1,Debris Burning,WASCO,26403
5755,2020,Central Oregon,4.27,Debris Burning,WASCO,26403
5756,2020,Central Oregon,0.55,Recreation,WASCO,26403
5757,2020,Central Oregon,100.0,Equipment Use,WASCO,26403
5758,2020,Central Oregon,1.9,Equipment Use,WASCO,26403
5759,2020,Central Oregon,2.63,Equipment Use,WASCO,26403
5760,2020,Central Oregon,1.19,Equipment Use,WASCO,26403
5761,2020,Central Oregon,0.14,Recreation,WASCO,26403
5762,2020,Central Oregon,0.3,Debris Burning,WASCO,26403
5763,2020,Central Oregon,1.19,Equipment Use,WASCO,26403
5764,2020,Central Oregon,985.0,Under Invest,WASCO,26403
5765,2020,Central Oregon,2.0,Recreation,WASCO,26403
5766,2020,Central Oregon,0.01,Debris Burning,WASCO,26403
5767,2010,Central Oregon,0.15,Arson,HOODRIVER,22447
5768,2010,Central Oregon,0.01,Miscellaneous,HOODRIVER,22447
5769,2010,Central Oregon,0.01,Recreation,HOODRIVER,22447
5770,2010,Central Oregon,14.7,Arson,HOODRIVER,22447
5771,2010,Central Oregon,0.75,Arson,HOODRIVER,22447
5772,2010,Central Oregon,0.01,Smoking,HOODRIVER,22447
5773,2010,Central Oregon,0.01,Juveniles,HOODRIVER,22447
5774,2010,Central Oregon,0.35,Arson,HOODRIVER,22447
5775,2010,Central Oregon,2.5,Debris Burning,HOODRIVER,22447
5776,2010,Central Oregon,0.01,Miscellaneous,HOODRIVER,22447
5777,2010,Central Oregon,0.01,Equipment Use,HOODRIVER,22447
5778,2015,Central Oregon,0.1,Lightning,GRANT,7209
5779,2015,Central Oregon,0.1,Lightning,GRANT,7209
5780,2015,Central Oregon,0.1,Lightning,GRANT,7209
5781,2015,Central Oregon,101028.0,Lightning,GRANT,7209
5782,2015,Central Oregon,0.1,Debris Burning,GRANT,7209
5783,2015,Central Oregon,20.5,Lightning,GRANT,7209
5784,2015,Central Oregon,0.1,Lightning,GRANT,7209
5785,2015,Central Oregon,56.0,Recreation,GRANT,7209
5786,2015,Central Oregon,0.1,Equipment Use,GRANT,7209
5787,2015,Central Oregon,0.2,Lightning,GRANT,7209
5788,2015,Central Oregon,5.88,Lightning,GRANT,7209
5789,2015,Central Oregon,0.1,Lightning,GRANT,7209
5790,2015,Central Oregon,156.1,Under Invest,GRANT,7209
5791,2015,Central Oregon,0.1,Lightning,GRANT,7209
5792,2015,Central Oregon,1.85,Debris Burning,GRANT,7209
5793,2015,Central Oregon,32.6,Debris Burning,GRANT,7209
5794,2015,Central Oregon,0.1,Lightning,GRANT,7209
5795,2015,Central Oregon,5.0,Debris Burning,GRANT,7209
5796,2015,Central Oregon,0.1,Lightning,GRANT,7209
5797,2015,Central Oregon,25.5,Lightning,GRANT,7209
5798,2015,Central Oregon,96.0,Lightning,GRANT,7209
5799,2015,Central Oregon,840.0,Lightning,GRANT,7209
5800,2015,Central Oregon,0.1,Lightning,GRANT,7209
5801,2015,Central Oregon,0.01,Recreation,GRANT,7209
5802,2015,Central Oregon,1.25,Debris Burning,GRANT,7209
5803,2015,Central Oregon,0.1,Lightning,GRANT,7209
5804,2015,Central Oregon,0.1,Lightning,GRANT,7209
5805,2015,Central Oregon,0.1,Lightning,GRANT,7209
5806,2015,Central Oregon,0.1,Debris Burning,GRANT,7209
5807,2015,Central Oregon,0.1,Lightning,GRANT,7209
5808,2015,Central Oregon,2.73,Lightning,GRANT,7209
5809,2015,Central Oregon,0.5,Lightning,GRANT,7209
5810,2015,Central Oregon,321.0,Lightning,GRANT,7209
5811,2015,Central Oregon,9211.0,Lightning,GRANT,7209
5812,2015,Central Oregon,5.5,Lightning,GRANT,7209
5813,2015,Central Oregon,39.0,Debris Burning,GRANT,7209
5814,2015,Central Oregon,0.5,Lightning,GRANT,7209
5815,2015,Central Oregon,0.1,Lightning,GRANT,7209
5816,2012,South Cascade,0.01,Recreation,LANE,355217
5817,2012,South Cascade,0.01,Recreation,LANE,355217
5818,2012,South Cascade,0.1,Recreation,LANE,355217
5819,2012,Western Lane,0.25,Recreation,LANE,355217
5820,2012,Western Lane,0.25,Debris Burning,LANE,355217
5821,2012,South Cascade,0.01,Debris Burning,LANE,355217
5822,2012,South Cascade,0.01,Recreation,LANE,355217
5823,2012,Western Lane,0.01,Miscellaneous,LANE,355217
5824,2012,South Cascade,0.01,Recreation,LANE,355217
5825,2012,South Cascade,0.1,Recreation,LANE,355217
5826,2012,Western Lane,0.1,Debris Burning,LANE,355217
5827,2012,Western Lane,0.01,Miscellaneous,LANE,355217
5828,2012,Western Lane,0.01,Equipment Use,LANE,355217
5829,2012,South Cascade,0.01,Debris Burning,LANE,355217
5830,2012,South Cascade,0.01,Equipment Use,LANE,355217
5831,2012,South Cascade,0.25,Recreation,LANE,355217
